,Unnamed: 0,tweet_link,tweet,raw_label1,labeler_id1,raw_label2,labler_id2,raw_label3,labeler_id,secondary_label,additional_notes,label
1153,1153,https://twitter.com/edent/status/1234156106651512832,"[Sino File]
 ... today in dishonest and creepy things China's communist rat bastards do:
 

 China officials knew of coronavirus in December, ordered cover-up, report says
 URL",stigmatizing - medium,101,not stigmatizing,13.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
1154,1154,https://twitter.com/edent/status/1224467937383403522,"The virus is potentially lethal and an offensive biological warfare weapon or dual-use biowarfare weapons agent genetically, which is why the Chinese government originally tried to cover it up and is now taking drastic measures to contain it.
 

 URL",not stigmatizing,101,stigmatizing - high,12.0,stigmatizing - medium,102.0,Bio-weapon;Chinese government (Chinese communist party - CCP),,stigmatizing
1155,1155,https://twitter.com/edent/status/1231816225518497792,"Your track record on being right-scientists sell lab animals on the black market as food rather than destroy them. It causes a plague that kills Chinese and spreads over the globe. You spy, cheat, steal and lie with global business partners. URL",not stigmatizing,101,stigmatizing - low,17.0,stigmatizing - low,102.0,Information or misinformation;Wet market and eating habits;Wuhan virus lab,,stigmatizing
1156,1156,https://twitter.com/edent/status/1241488095045976064,"Oof, only an idiot would trust communist dictators. Another badly aged tweet this one far worse. China lied about this they definitely lied about infection and death numbers. URL",stigmatizing - medium,101,not stigmatizing,14.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP);COVID-19 cases and deaths statistics,,stigmatizing
1157,1157,https://twitter.com/edent/status/1227208490701205504,"my heart goes out for china. Let's unite n wipe #kng corona. I order total ban on eating shitty rats bats cats frogs all kind of wierd animals. Coronavirus death toll surpasses 1,000 in mainland China URL",stigmatizing - medium,101,not stigmatizing,18.0,stigmatizing - medium,102.0,COVID-19 cases and deaths statistics,,stigmatizing
1158,1158,https://twitter.com/edent/status/1230003325787000832,"Coronavirus: Restaurants struggle amid fears of outbreak URL via being from Hawaii funny posted COMMENTS rival local humor, very good.....my family is still eating Chinese until we see a lot of face masks. Hopefully no wild bats in out soup dish etc.",not stigmatizing,101,stigmatizing - low,18.0,stigmatizing - low,102.0,Wet market and eating habits,,stigmatizing
1159,1159,https://twitter.com/edent/status/1227768678852317184,"just my own thought... this is what happens when u play with bio germ warfare gremlins... I still think one of their little lab rats escaped ; does not want come home... as far as the market goes, Chinese have been eating weird shit for centuries. Lysol will kill reg corona virus",not stigmatizing,101,stigmatizing - medium,17.0,stigmatizing - medium,102.0,Bio-weapon;Wet market and eating habits;Wuhan virus lab,,stigmatizing
1160,1160,https://twitter.com/edent/status/1244915120490217473,Hey xi jinPIG... Wassup motherfucker... U Coronavirus ... eat pig shit u pig...fuck uuuu,not stigmatizing,101,stigmatizing - high,15.0,stigmatizing - high,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
1161,1161,https://twitter.com/edent/status/1229686724869185536,"Wuhan virus is a BioWarfare
 URL
 -China has been eating strange critters for 5000 years, NO virus; Many nations w millions living in open sewage, NO virus
 -Eve of outbreak, Trump said in OH rally: Don’t worry
 ""Don't worry""? bcz Virus to infect Asian DNA only?",stigmatizing - medium,101,not stigmatizing,13.0,stigmatizing - medium,102.0,Information or misinformation;Wet market and eating habits,,stigmatizing
1162,1162,https://twitter.com/edent/status/1255822993340551168,Many people urge others not to be “racist” but when shit like this happens behind the scenes it’s not about RACISM it’s about PRINCIPLES. How many other world leaders are privately threatened by the CCP? #boycottChina #votewithyourwallet #BoycottChineseProducts #Covid19 #shoegum URL,stigmatizing - medium,101,not stigmatizing,20.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
1163,1163,https://twitter.com/edent/status/1247671135166177284,"Graham wants Trump to demand Xi 'crack down' on Chinese wet markets: 'Stop eating bats'
 

 Yes! Stop eating dogs and cats too. And stop abusing, cooking, and eating all animals alive!
 

 URL",stigmatizing - medium,101,not stigmatizing,7.0,stigmatizing - medium,102.0,Donald Trump;Information or misinformation;International politics;Wet market and eating habits,,stigmatizing
1164,1164,https://twitter.com/edent/status/1235552541783580674,"Fun fact: The term “Bat Shit Crazy” originated from the idea that the Chinese eat Bat Soup, which allowed this strain of #Coronavirus to take off in the bloody first place!",stigmatizing - medium,101,not stigmatizing,13.0,stigmatizing - medium,102.0,Information or misinformation;Wet market and eating habits,,stigmatizing
1165,1165,https://twitter.com/edent/status/1269252816909987840,"China can't fight the military war, tried virus failed due to backlash. Weapon they have is IT hackers army they are preparing. Next wave of attack on world will be by Chinese IT hackers to steal money, Ideas ; starting riots, cripple the administration of others.",stigmatizing - medium,101,unknown/irrelevant,8.0,unknown/irrelevant,102.0,Other,,not stigmatizing
1166,1166,https://twitter.com/edent/status/1252461171908546561,"China needs to get with modern times over this and ban wet markets, dog🐶 eating, mouse🐭, rat ; bat 🦇consumption etc
 

 The one who made my 👩‍🦲memorable 💔
 tthank you so much #TomandJerry 🙏🏻#GeneDeitch
 #ChinaVirus #ChinaLiedPeopleDied #COVID19 #coronavirus 
 #DonaldTrump #OilPrice URL",stigmatizing - medium,101,not stigmatizing,7.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP);Wet market and eating habits,,stigmatizing
1167,1167,https://twitter.com/edent/status/1222077876184371200,Coronavirus origin: Chinese blogger filmed eating ‘bat soup’ breaks silence URL,stigmatizing - medium,101,not stigmatizing,18.0,stigmatizing - medium,102.0,Other,,stigmatizing
1168,1168,https://twitter.com/edent/status/1242061195475070977,"#COVID19 #CoronaVirusUpdates 
 - Pop. of China: 1.44 BILLION
 - Popul Wuhan: 11 Mil
 - Wuhan considered the political, econ., fin., comm., cultural and edu ctr Central China.
 - Virus-hit Wuhan has 2 lab’s linked to Chinese bio-warfare program” (article removed) “BAT-soup” my arse🧐 URL",stigmatizing - low,101,not stigmatizing,14.0,stigmatizing - low,102.0,Bio-weapon;COVID-19 cases and deaths statistics;Wet market and eating habits;Wuhan virus lab,,stigmatizing
1169,1169,https://twitter.com/edent/status/1251935034325504001,Remember the CCP killed thousands of people around the world. The CCP Blame the U.S. military for the virus.People republic of China and the f*cked up leader Xi Jumping.Started all this. Remember the died and Remember the people around the world who are Still fighting this virus.,not stigmatizing,101,stigmatizing - low,7.0,stigmatizing - low,102.0,Chinese government (Chinese communist party - CCP);International politics,,stigmatizing
1170,1170,https://twitter.com/edent/status/1255929395841138689,"Public health experts believe that COVID-19 originated at a “wet market” in China, where live and dead animals are sold for human consumption. The avian flu, swine flu, SARS, HIV, Ebola, and other diseases are linked to meat production or consumption.",stigmatizing - medium,101,not stigmatizing,20.0,stigmatizing - medium,102.0,Wet market and eating habits,,stigmatizing
1171,1171,https://twitter.com/edent/status/1220164441154584576,"The Communist Party of China often uses lie to cover up the facts, fearing to be exposed to the truth, harming itself and harming the world again and again,Now,finally they have to face reality！ #WuhanCoronavirus #antichinazi #ABC_challenge #FightForFreedomStandWithHongKong URL",stigmatizing - medium,101,not stigmatizing,8.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
1172,1172,https://twitter.com/edent/status/1232397341547610112,"Not against veggie's having been one for 23 years in the past but great illness can also come from eating rotten vegetables, poor hygiene.... I'm horrified at the wild animal trade and wet markets as China has - these must stop. #AnimalCruelty URL",stigmatizing - medium,101,not stigmatizing,13.0,stigmatizing - medium,102.0,Wet market and eating habits,,stigmatizing
1173,1173,https://twitter.com/edent/status/1255002731741351936,"Now WHO who covered up the leak of the Virus 🦠 is respinsibke with evil deadly wet market communist China deadly Virus 🦠 makers/ Satans Son / Bill Gates / Satan Foundation Deadly Bio Genocide, are the cause and makers of the deadly evil / Virus they stood along side China to URL",stigmatizing - low,101,not stigmatizing,7.0,stigmatizing - low,102.0,Chinese government (Chinese communist party - CCP);International politics;Other;Wet market and eating habits,"WHO, Bill Gates",stigmatizing
1174,1174,https://twitter.com/edent/status/1223302458484707329,"Chinese people: eat dogs, raw fish, bugs, bats, rats, raw meat
 

 *Coronavirus starts*
 

 Chinese people: URL",stigmatizing - medium,101,unknown/irrelevant,4.0,stigmatizing - medium,102.0,Wet market and eating habits,,stigmatizing
1175,1175,https://twitter.com/edent/status/1231260924050149376,Little tiny Wuhan creatures are making people sick world wide. Should China pay for the medical care of the infected. Can. Citizen sue a nation state for being responsible. A Washington Times report sites a biological warfare specialist who says the virus was created at Wuhan lab URL,stigmatizing - medium,101,not stigmatizing,13.0,stigmatizing - medium,102.0,Bio-weapon;Wuhan virus lab,,stigmatizing
1176,1176,https://twitter.com/edent/status/1240318797191487488,"Xenophobia is wrong, racist and indefensible.
 

 At the same time, China must be held accountable for the wet markets, the wild animals trade and practices therein. They MUST stop.
 

 #coronavirus #COVID2019",stigmatizing - low,101,unknown/irrelevant,14.0,not stigmatizing,102.0,Chinese government (Chinese communist party - CCP),,not stigmatizing
1177,1177,https://twitter.com/edent/status/1239822842142896129,"#Chinese authoritarianism Govt, lied abt #coronavirus for 6weeks.The doctor who detected the early cases ws silenced ; later died.#China is responsible 4making this epidemic become global pandemic ; so misterious.
 

 Whereas its neighbour country India is doing so good to fight dis",stigmatizing - medium,101,not stigmatizing,13.0,stigmatizing - medium,102.0,Chinese government (Chinese communist party - CCP),,stigmatizing
